1.0		1.0
2.0		1.1
3.0		1.105
4.0		1.10516666667
5.0		1.10517083333
6.0		1.10517091667
7.0		1.10517091806
8.0		1.10517091808
9.0		1.10517091808
10.0		1.10517091808
11.0		1.10517091808
12.0		1.10517091808
13.0		1.10517091808
14.0		1.10517091808
15.0		1.10517091808
16.0		1.10517091808
17.0		1.10517091808
18.0		1.10517091808
19.0		1.10517091808
20.0		1.10517091808
21.0		1.10517091808
22.0		1.10517091808
23.0		1.10517091808
24.0		1.10517091808
25.0		1.10517091808
26.0		1.10517091808
27.0		1.10517091808
28.0		1.10517091808
29.0		1.10517091808
30.0		1.10517091808
31.0		1.10517091808
32.0		1.10517091808
33.0		1.10517091808
34.0		1.10517091808
35.0		1.10517091808
36.0		1.10517091808
37.0		1.10517091808
38.0		1.10517091808
39.0		1.10517091808
40.0		1.10517091808
41.0		1.10517091808
42.0		1.10517091808
43.0		1.10517091808
44.0		1.10517091808
45.0		1.10517091808
